,Player,Age,PPG,delta
5,Keith Magnuson,27,-0.39090909090909154,0
6,Keith Magnuson,28,-0.39090909090909154,0
7,Keith Magnuson,29,-2.8909090909090915,0
8,Keith Magnuson,30,-0.6909090909090914,0
9,Keith Magnuson,31,-0.6909090909090914,1
10,Keith Magnuson,32,-0.6909090909090914,1
11,Keith Magnuson,33,-0.6909090909090914,1
12,Keith Magnuson,34,-0.6909090909090914,1
0,Ken Daneyko,22,-0.8799999999999999,0
1,Ken Daneyko,23,0.6200000000000001,0
2,Ken Daneyko,24,-0.98,0
3,Ken Daneyko,25,1.92,0
4,Ken Daneyko,26,0.6200000000000001,0
5,Ken Daneyko,27,0.41999999999999993,0
6,Ken Daneyko,28,0.8200000000000003,0
7,Ken Daneyko,29,1.42,0
8,Ken Daneyko,31,1.2199999999999998,0
9,Ken Daneyko,32,3.12,0
10,Ken Daneyko,33,-1.0799999999999998,0
11,Ken Daneyko,34,1.8200000000000003,0
0,Ken Morrow,22,1.0099999999999998,1
1,Ken Morrow,23,1.0099999999999998,1
2,Ken Morrow,24,1.0099999999999998,0
3,Ken Morrow,25,2.8099999999999996,0
4,Ken Morrow,26,2.21,0
5,Ken Morrow,27,0.6099999999999994,0
6,Ken Morrow,29,0.5099999999999998,0
7,Ken Morrow,30,0.4099999999999997,0
8,Ken Morrow,31,-1.3900000000000003,0
9,Ken Morrow,32,-2.0900000000000003,0
10,Ken Morrow,33,-2.0900000000000003,1
11,Ken Morrow,34,-2.0900000000000003,1
0,Kenny Jönsson,22,0.07000000000000028,0
1,Kenny Jönsson,23,2.9700000000000006,0
2,Kenny Jönsson,24,-0.9299999999999997,0
3,Kenny Jönsson,25,-1.9299999999999993,0
4,Kenny Jönsson,26,-1.0299999999999994,0
5,Kenny Jönsson,27,2.0700000000000003,0
6,Kenny Jönsson,28,-0.629999999999999,0
7,Kenny Jönsson,29,2.0700000000000003,0
8,Kenny Jönsson,30,2.0700000000000003,1
9,Kenny Jönsson,31,2.0700000000000003,1
10,Kenny Jönsson,32,2.0700000000000003,1
11,Kenny Jönsson,33,2.0700000000000003,1
12,Kenny Jönsson,34,2.0700000000000003,1
0,Kevin Bieksa,22,-3.146153846153846,1
1,Kevin Bieksa,23,-3.146153846153846,1
2,Kevin Bieksa,24,-3.146153846153846,0
3,Kevin Bieksa,25,4.3538461538461535,0
4,Kevin Bieksa,26,-2.646153846153846,0
5,Kevin Bieksa,27,2.453846153846154,0
6,Kevin Bieksa,28,-1.3461538461538463,0
7,Kevin Bieksa,29,2.953846153846154,0
8,Kevin Bieksa,30,4.0538461538461545,0
9,Kevin Bieksa,31,-0.9461538461538463,0
10,Kevin Bieksa,32,0.453846153846154,0
11,Kevin Bieksa,33,-1.2461538461538462,0
12,Kevin Bieksa,34,-0.6461538461538461,0
0,Kevin Haller,22,2.3230769230769233,0
1,Kevin Haller,23,1.0230769230769234,0
2,Kevin Haller,24,0.6230769230769231,0
3,Kevin Haller,25,2.623076923076923,0
4,Kevin Haller,26,-0.2769230769230768,0
5,Kevin Haller,27,-0.07692307692307665,0
6,Kevin Haller,28,0.32307692307692326,0
7,Kevin Haller,29,-0.7769230769230768,0
8,Kevin Haller,30,-0.7769230769230768,1
9,Kevin Haller,31,-0.7769230769230768,1
10,Kevin Haller,32,-0.7769230769230768,1
11,Kevin Haller,33,-0.7769230769230768,1
12,Kevin Haller,34,-0.7769230769230768,1
0,Kevin Hatcher,22,0.8294117647058821,0
1,Kevin Hatcher,23,1.4294117647058826,0
2,Kevin Hatcher,24,3.7294117647058815,0
3,Kevin Hatcher,25,2.129411764705882,0
4,Kevin Hatcher,26,4.129411764705882,0
5,Kevin Hatcher,27,-0.47058823529411775,0
6,Kevin Hatcher,28,-1.4705882352941178,0
7,Kevin Hatcher,29,-0.7705882352941176,0
8,Kevin Hatcher,30,1.7294117647058815,0
9,Kevin Hatcher,31,2.5294117647058822,0
10,Kevin Hatcher,32,0.4294117647058826,0
11,Kevin Hatcher,33,-2.570588235294118,0
12,Kevin Hatcher,34,-1.7705882352941176,0
0,Kevin Klein,22,-0.2916666666666665,1
1,Kevin Klein,23,-0.2916666666666665,1
2,Kevin Klein,24,-0.2916666666666665,0
3,Kevin Klein,25,-0.9916666666666665,0
4,Kevin Klein,26,2.2083333333333335,0
5,Kevin Klein,27,0.6083333333333334,0
6,Kevin Klein,28,0.10833333333333339,0
7,Kevin Klein,29,-0.7916666666666665,0
8,Kevin Klein,30,3.7083333333333335,0
9,Kevin Klein,31,3.2083333333333335,0
10,Kevin Klein,32,0.008333333333333304,0
11,Kevin Klein,33,0.008333333333333304,1
12,Kevin Klein,34,0.008333333333333304,1
0,Kevin Lowe,22,3.0526315789473686,0
1,Kevin Lowe,23,1.7526315789473688,0
2,Kevin Lowe,24,1.5526315789473686,0
3,Kevin Lowe,25,-0.5473684210526315,0
4,Kevin Lowe,26,-0.9473684210526314,0
5,Kevin Lowe,27,2.5526315789473686,0
6,Kevin Lowe,28,0.45263157894736894,0
7,Kevin Lowe,29,1.6526315789473682,0
8,Kevin Lowe,30,2.0526315789473686,0
9,Kevin Lowe,31,-1.2473684210526312,0
10,Kevin Lowe,32,-2.2473684210526317,0
11,Kevin Lowe,33,-1.4473684210526314,0
12,Kevin Lowe,34,0.7526315789473688,0
0,Kim Johnsson,22,-2.48,1
1,Kim Johnsson,23,-2.48,0
2,Kim Johnsson,24,-2.58,0
3,Kim Johnsson,25,2.3199999999999994,0
4,Kim Johnsson,26,3.0200000000000005,0
5,Kim Johnsson,27,3.3199999999999994,0
6,Kim Johnsson,29,-1.7800000000000002,0
7,Kim Johnsson,30,-0.6799999999999997,0
8,Kim Johnsson,31,-0.5800000000000001,0
9,Kim Johnsson,32,0.21999999999999975,0
10,Kim Johnsson,33,-0.7800000000000002,0
11,Kim Johnsson,34,-0.7800000000000002,1
0,Kimmo Timonen,22,-4.225,1
1,Kimmo Timonen,23,-4.225,0
2,Kimmo Timonen,24,-1.125,0
3,Kimmo Timonen,25,0.17499999999999982,0
4,Kimmo Timonen,26,2.4750000000000005,0
5,Kimmo Timonen,27,1.0750000000000002,0
6,Kimmo Timonen,28,1.1749999999999998,0
7,Kimmo Timonen,30,1.375,0
8,Kimmo Timonen,31,3.575,0
9,Kimmo Timonen,32,1.0750000000000002,0
10,Kimmo Timonen,33,1.2749999999999995,0
11,Kimmo Timonen,34,0.5750000000000002,0
0,King Clancy,22,1.2062499999999998,0
1,King Clancy,23,2.8062500000000004,0
2,King Clancy,24,2.6062499999999993,0
3,King Clancy,25,3.0062499999999996,0
4,King Clancy,26,3.3062500000000004,0
5,King Clancy,27,1.1062499999999993,0
6,King Clancy,28,-0.7937500000000002,0
7,King Clancy,29,0.8062499999999995,0
8,King Clancy,30,0.7062499999999998,0
9,King Clancy,31,-0.59375,0
10,King Clancy,32,-1.1937500000000005,0
11,King Clancy,33,-1.1937500000000005,1
12,King Clancy,34,-1.1937500000000005,1
0,Kyle McLaren,22,0.5500000000000003,0
1,Kyle McLaren,23,-0.5499999999999998,0
2,Kyle McLaren,24,-2.8499999999999996,0
3,Kyle McLaren,25,-3.05,0
4,Kyle McLaren,26,1.15,0
5,Kyle McLaren,28,0.6499999999999999,0
6,Kyle McLaren,29,1.15,0
7,Kyle McLaren,30,-0.1499999999999999,0
8,Kyle McLaren,31,-0.1499999999999999,1
9,Kyle McLaren,32,-0.1499999999999999,1
10,Kyle McLaren,33,-0.1499999999999999,1
11,Kyle McLaren,34,-0.1499999999999999,1
0,Kyle Quincey,22,3.9692307692307685,1
1,Kyle Quincey,23,3.9692307692307685,0
2,Kyle Quincey,24,3.1692307692307686,0
3,Kyle Quincey,26,2.6692307692307686,0
4,Kyle Quincey,27,-0.7307692307692313,0
5,Kyle Quincey,28,0.2692307692307687,0
6,Kyle Quincey,29,1.7692307692307692,0
7,Kyle Quincey,30,0.16923076923076863,0
8,Kyle Quincey,31,1.569230769230769,0
9,Kyle Quincey,32,1.569230769230769,1
10,Kyle Quincey,33,1.569230769230769,1
11,Kyle Quincey,34,1.569230769230769,1
0,Larry Hillman,22,2.1789473684210527,1
1,Larry Hillman,23,2.1789473684210527,0
2,Larry Hillman,26,-0.9210526315789473,0
3,Larry Hillman,28,2.2789473684210524,0
4,Larry Hillman,29,1.4789473684210526,0
5,Larry Hillman,30,2.378947368421053,0
6,Larry Hillman,31,-1.3210526315789475,0
7,Larry Hillman,32,2.7789473684210524,0
8,Larry Hillman,33,2.078947368421052,0
9,Larry Hillman,34,-0.7210526315789476,0
0,Larry Murphy,22,-0.12380952380952337,0
1,Larry Murphy,23,0.37619047619047663,0
2,Larry Murphy,24,0.5761904761904759,0
3,Larry Murphy,25,3.4761904761904763,0
4,Larry Murphy,26,0.07619047619047592,0
5,Larry Murphy,27,-1.3238095238095244,0
6,Larry Murphy,28,-0.7238095238095239,0
7,Larry Murphy,29,-3.1238095238095243,0
8,Larry Murphy,30,2.076190476190476,0
9,Larry Murphy,31,3.9761904761904763,0
10,Larry Murphy,32,1.2761904761904752,0
11,Larry Murphy,33,-2.723809523809524,0
12,Larry Murphy,34,0.7761904761904752,0
0,Larry Playfair,22,1.4583333333333335,0
1,Larry Playfair,23,1.4583333333333335,0
2,Larry Playfair,24,1.7583333333333333,0
3,Larry Playfair,25,1.858333333333333,0
4,Larry Playfair,26,1.858333333333333,0
5,Larry Playfair,27,-1.5416666666666667,0
6,Larry Playfair,28,-1.1416666666666666,0
7,Larry Playfair,29,-1.9416666666666667,0
8,Larry Playfair,30,-1.3416666666666668,0
9,Larry Playfair,31,-1.3416666666666668,1
10,Larry Playfair,32,-1.3416666666666668,1
11,Larry Playfair,33,-1.3416666666666668,1
12,Larry Playfair,34,-1.3416666666666668,1
0,Larry Robinson,22,-2.0700000000000003,0
1,Larry Robinson,23,2.629999999999999,0
2,Larry Robinson,24,0.9299999999999997,0
3,Larry Robinson,25,8.429999999999998,0
4,Larry Robinson,26,4.029999999999999,0
5,Larry Robinson,27,2.5299999999999994,0
6,Larry Robinson,28,2.9299999999999997,0
7,Larry Robinson,29,0.8300000000000001,0
8,Larry Robinson,30,1.4299999999999997,0
9,Larry Robinson,31,0.22999999999999865,0
10,Larry Robinson,32,-1.5700000000000003,0
11,Larry Robinson,33,0.8300000000000001,0
12,Larry Robinson,34,2.83,0
0,Lee Fogolin,22,1.4384615384615378,0
1,Lee Fogolin,23,0.5384615384615383,0
2,Lee Fogolin,24,-1.0615384615384618,0
3,Lee Fogolin,25,1.4384615384615378,0
4,Lee Fogolin,26,1.9384615384615378,0
5,Lee Fogolin,27,-0.7615384615384619,0
6,Lee Fogolin,28,-0.061538461538461764,0
7,Lee Fogolin,29,-0.36153846153846203,0
8,Lee Fogolin,30,1.138461538461538,0
9,Lee Fogolin,31,-2.761538461538462,0
10,Lee Fogolin,32,-2.761538461538462,1
11,Lee Fogolin,33,-2.761538461538462,1
12,Lee Fogolin,34,-2.761538461538462,1
0,Lee Norwood,22,2.0500000000000003,1
1,Lee Norwood,23,2.0500000000000003,1
2,Lee Norwood,24,2.0500000000000003,1
3,Lee Norwood,25,2.0500000000000003,0
4,Lee Norwood,26,0.3500000000000001,0
5,Lee Norwood,27,1.4500000000000006,0
6,Lee Norwood,28,2.65,0
7,Lee Norwood,29,1.35,0
8,Lee Norwood,30,0.15000000000000036,0
9,Lee Norwood,31,0.6500000000000004,0
10,Lee Norwood,32,-1.0499999999999998,0
11,Lee Norwood,33,-1.0499999999999998,1
12,Lee Norwood,34,-1.0499999999999998,1
0,Leo Boivin,22,0.9421052631578943,0
1,Leo Boivin,23,1.0421052631578949,0
2,Leo Boivin,24,1.4421052631578943,0
3,Leo Boivin,25,0.44210526315789433,0
4,Leo Boivin,26,-1.8578947368421053,0
5,Leo Boivin,27,1.1421052631578945,0
6,Leo Boivin,28,0.6421052631578945,0
7,Leo Boivin,29,0.04210526315789487,0
8,Leo Boivin,30,-1.5578947368421052,0
9,Leo Boivin,31,-0.8578947368421055,0
10,Leo Boivin,32,1.3421052631578947,0
11,Leo Boivin,33,-1.1578947368421053,0
12,Leo Boivin,34,-1.5578947368421052,0
0,Lionel Conacher,22,0.9416666666666673,1
1,Lionel Conacher,23,0.9416666666666673,1
2,Lionel Conacher,24,0.9416666666666673,0
3,Lionel Conacher,25,1.1416666666666666,0
4,Lionel Conacher,26,-0.05833333333333268,0
5,Lionel Conacher,27,1.4416666666666673,0
6,Lionel Conacher,28,-2.958333333333333,0
7,Lionel Conacher,29,-2.058333333333333,0
8,Lionel Conacher,30,-1.1583333333333332,0
9,Lionel Conacher,31,1.041666666666667,0
10,Lionel Conacher,32,2.7416666666666663,0
11,Lionel Conacher,33,-1.458333333333333,0
12,Lionel Conacher,34,-0.45833333333333304,0
0,Lionel Hitchman,22,1.5000000000000004,1
1,Lionel Hitchman,23,1.5000000000000004,1
2,Lionel Hitchman,24,1.5000000000000004,0
3,Lionel Hitchman,25,0.6000000000000001,0
4,Lionel Hitchman,26,2.9,0
5,Lionel Hitchman,27,0.3999999999999999,0
6,Lionel Hitchman,28,1.5000000000000004,0
7,Lionel Hitchman,29,0.0,0
8,Lionel Hitchman,30,0.6999999999999997,0
9,Lionel Hitchman,31,0.10000000000000009,0
10,Lionel Hitchman,32,0.10000000000000009,1
11,Lionel Hitchman,33,0.10000000000000009,1
12,Lionel Hitchman,34,0.10000000000000009,1
0,Lou Fontinato,22,0.49999999999999956,1
1,Lou Fontinato,23,0.49999999999999956,1
2,Lou Fontinato,24,0.49999999999999956,0
3,Lou Fontinato,25,-0.20000000000000018,0
4,Lou Fontinato,26,1.0999999999999996,0
5,Lou Fontinato,27,0.6999999999999993,0
6,Lou Fontinato,28,-0.7000000000000002,0
7,Lou Fontinato,29,-1.7000000000000004,0
8,Lou Fontinato,30,1.5,0
9,Lou Fontinato,31,1.0999999999999996,0
10,Lou Fontinato,32,1.0999999999999996,1
11,Lou Fontinato,33,1.0999999999999996,1
12,Lou Fontinato,34,1.0999999999999996,1
0,Lubomir Visnovsky,22,0.6928571428571431,1
1,Lubomir Visnovsky,23,0.6928571428571431,1
2,Lubomir Visnovsky,24,0.6928571428571431,0
3,Lubomir Visnovsky,25,-2.1071428571428577,0
4,Lubomir Visnovsky,26,-1.2071428571428573,0
5,Lubomir Visnovsky,27,-0.30714285714285694,0
6,Lubomir Visnovsky,29,3.8928571428571423,0
7,Lubomir Visnovsky,30,3.2928571428571427,0
8,Lubomir Visnovsky,31,-0.6071428571428577,0
9,Lubomir Visnovsky,32,-0.9071428571428575,0
10,Lubomir Visnovsky,33,0.9928571428571429,0
11,Lubomir Visnovsky,34,6.592857142857143,0
0,Luke Richardson,22,0.43333333333333357,0
1,Luke Richardson,23,0.43333333333333357,0
2,Luke Richardson,24,-0.3666666666666665,0
3,Luke Richardson,25,-0.16666666666666652,0
4,Luke Richardson,26,-0.3666666666666665,0
5,Luke Richardson,27,1.8333333333333335,0
6,Luke Richardson,28,1.5333333333333337,0
7,Luke Richardson,29,-0.3666666666666665,0
8,Luke Richardson,30,1.6333333333333333,0
9,Luke Richardson,31,2.1333333333333333,0
10,Luke Richardson,32,1.4333333333333336,0
11,Luke Richardson,33,0.43333333333333357,0
12,Luke Richardson,34,-0.2666666666666666,0
0,Lyle Odelein,22,-1.4875000000000003,0
1,Lyle Odelein,23,0.7124999999999999,0
2,Lyle Odelein,24,1.7125,0
3,Lyle Odelein,25,3.4125,0
4,Lyle Odelein,26,-1.9875,0
5,Lyle Odelein,27,0.8124999999999996,0
6,Lyle Odelein,28,2.5124999999999997,0
7,Lyle Odelein,29,2.9125,0
8,Lyle Odelein,30,1.4125,0
9,Lyle Odelein,31,-0.5874999999999999,0
10,Lyle Odelein,32,-0.6875,0
11,Lyle Odelein,33,-0.9875000000000003,0
12,Lyle Odelein,34,0.012499999999999734,0
0,Marc Bergevin,22,-1.33,0
1,Marc Bergevin,23,0.9699999999999998,0
2,Marc Bergevin,26,1.87,0
3,Marc Bergevin,27,0.5699999999999998,0
4,Marc Bergevin,28,2.2699999999999996,0
5,Marc Bergevin,29,-0.43000000000000016,0
6,Marc Bergevin,30,1.7699999999999996,0
7,Marc Bergevin,31,-0.03000000000000025,0
8,Marc Bergevin,32,0.8700000000000001,0
9,Marc Bergevin,33,-2.13,0
10,Marc Bergevin,34,2.9699999999999998,0
0,Marc Methot,22,1.523076923076923,1
1,Marc Methot,23,1.523076923076923,0
2,Marc Methot,24,-0.7769230769230768,0
3,Marc Methot,25,0.6230769230769231,0
4,Marc Methot,26,-1.476923076923077,0
5,Marc Methot,27,0.7230769230769232,0
6,Marc Methot,28,1.7230769230769227,0
7,Marc Methot,29,1.523076923076923,0
8,Marc Methot,30,0.9230769230769229,0
9,Marc Methot,31,1.523076923076923,0
10,Marc Methot,32,-0.476923076923077,0
11,Marc Methot,33,-0.476923076923077,1
12,Marc Methot,34,-0.476923076923077,1
0,Marcel Pronovost,22,3.4399999999999995,0
1,Marcel Pronovost,23,1.1399999999999997,0
2,Marcel Pronovost,24,4.139999999999999,0
3,Marcel Pronovost,25,0.9399999999999995,0
4,Marcel Pronovost,26,1.3399999999999999,0
5,Marcel Pronovost,27,-0.8600000000000003,0
6,Marcel Pronovost,28,1.2399999999999993,0
7,Marcel Pronovost,29,0.7399999999999993,0
8,Marcel Pronovost,30,-0.3600000000000003,0
9,Marcel Pronovost,31,-0.8600000000000003,0
10,Marcel Pronovost,32,-0.2600000000000007,0
11,Marcel Pronovost,33,-0.5600000000000005,0
12,Marcel Pronovost,34,0.03999999999999915,0
0,Marcus Ragnarsson,22,-0.44444444444444375,1
1,Marcus Ragnarsson,23,-0.44444444444444375,1
2,Marcus Ragnarsson,24,-0.44444444444444375,0
3,Marcus Ragnarsson,25,-1.344444444444444,0
4,Marcus Ragnarsson,26,0.5555555555555562,0
5,Marcus Ragnarsson,27,-0.04444444444444429,0
6,Marcus Ragnarsson,28,0.35555555555555607,0
7,Marcus Ragnarsson,29,-0.24444444444444402,0
8,Marcus Ragnarsson,30,-0.04444444444444429,0
9,Marcus Ragnarsson,31,0.4555555555555557,0
10,Marcus Ragnarsson,32,0.7555555555555564,0
11,Marcus Ragnarsson,33,0.7555555555555564,1
12,Marcus Ragnarsson,34,0.7555555555555564,1
0,Marek Malík,22,-1.846153846153846,1
1,Marek Malík,23,-1.846153846153846,0
2,Marek Malík,24,0.7538461538461543,0
3,Marek Malík,25,0.7538461538461543,0
4,Marek Malík,26,1.853846153846154,0
5,Marek Malík,27,2.1538461538461537,0
6,Marek Malík,28,2.7538461538461543,0
7,Marek Malík,30,2.053846153846154,0
8,Marek Malík,31,2.9538461538461536,0
9,Marek Malík,32,-0.546153846153846,0
10,Marek Malík,33,-2.746153846153846,0
11,Marek Malík,34,-2.746153846153846,1
0,Marek Zidlicky,22,1.916666666666667,1
1,Marek Zidlicky,23,1.916666666666667,1
2,Marek Zidlicky,24,1.916666666666667,1
3,Marek Zidlicky,25,1.916666666666667,1
4,Marek Zidlicky,26,1.916666666666667,0
5,Marek Zidlicky,28,2.116666666666667,0
6,Marek Zidlicky,29,-0.583333333333333,0
7,Marek Zidlicky,30,0.41666666666666696,0
8,Marek Zidlicky,31,1.916666666666667,0
9,Marek Zidlicky,32,0.41666666666666696,0
10,Marek Zidlicky,33,-1.6833333333333327,0
11,Marek Zidlicky,34,-1.6833333333333327,0
0,Mario Marois,22,1.1333333333333337,0
1,Mario Marois,23,0.33333333333333304,0
2,Mario Marois,24,2.1333333333333337,0
3,Mario Marois,25,-2.3666666666666667,0
4,Mario Marois,26,4.433333333333333,0
5,Mario Marois,27,1.4333333333333336,0
6,Mario Marois,28,-0.2666666666666666,0
7,Mario Marois,29,2.1333333333333337,0
8,Mario Marois,30,2.833333333333333,0
9,Mario Marois,31,-2.5666666666666664,0
10,Mario Marois,32,-3.3666666666666667,0
11,Mario Marois,33,-0.2666666666666666,0
12,Mario Marois,34,-2.5666666666666664,0
0,Mark Eaton,22,1.0846153846153845,1
1,Mark Eaton,23,1.0846153846153845,0
2,Mark Eaton,24,-0.3153846153846154,0
3,Mark Eaton,25,0.6846153846153846,0
4,Mark Eaton,26,2.9846153846153847,0
5,Mark Eaton,28,0.08461538461538454,0
6,Mark Eaton,29,-1.5153846153846153,0
7,Mark Eaton,30,-0.5153846153846156,0
8,Mark Eaton,31,0.38461538461538436,0
9,Mark Eaton,32,1.6846153846153846,0
10,Mark Eaton,33,-1.1153846153846154,0
11,Mark Eaton,34,-1.5153846153846153,0
0,Mark Hardy,22,1.4866666666666668,0
1,Mark Hardy,23,-0.013333333333333197,0
2,Mark Hardy,24,1.186666666666667,0
3,Mark Hardy,25,2.486666666666667,0
4,Mark Hardy,26,-0.4133333333333331,0
5,Mark Hardy,27,1.4866666666666668,0
6,Mark Hardy,28,-0.313333333333333,0
7,Mark Hardy,29,-0.313333333333333,0
8,Mark Hardy,30,0.28666666666666707,0
9,Mark Hardy,31,-0.9133333333333331,0
10,Mark Hardy,32,0.686666666666667,0
11,Mark Hardy,33,-1.0133333333333332,0
12,Mark Hardy,34,-1.0133333333333332,1
0,Mark Howe,22,3.09375,1
1,Mark Howe,23,3.09375,1
2,Mark Howe,24,3.09375,0
3,Mark Howe,26,-0.30624999999999947,0
4,Mark Howe,27,3.793750000000001,0
5,Mark Howe,28,0.9937500000000004,0
6,Mark Howe,29,2.8937500000000007,0
7,Mark Howe,30,7.49375,0
8,Mark Howe,31,3.4937500000000004,0
9,Mark Howe,32,2.293750000000001,0
10,Mark Howe,33,-1.5062499999999996,0
11,Mark Howe,34,-2.20625,0
0,Mark Stuart,22,0.5250000000000004,1
1,Mark Stuart,23,0.5250000000000004,0
2,Mark Stuart,24,2.6250000000000004,0
3,Mark Stuart,25,0.42500000000000027,0
4,Mark Stuart,26,-0.6749999999999998,0
5,Mark Stuart,27,0.3250000000000002,0
6,Mark Stuart,28,-0.47499999999999964,0
7,Mark Stuart,29,1.5250000000000004,0
8,Mark Stuart,30,1.1250000000000004,0
9,Mark Stuart,31,-1.5749999999999997,0
10,Mark Stuart,32,-0.9749999999999996,0
11,Mark Stuart,33,-0.9749999999999996,1
12,Mark Stuart,34,-0.9749999999999996,1
0,Mark Tinordi,22,-1.9416666666666667,0
1,Mark Tinordi,23,-0.5416666666666665,0
2,Mark Tinordi,24,1.5583333333333331,0
3,Mark Tinordi,25,0.15833333333333321,0
4,Mark Tinordi,26,3.058333333333333,0
5,Mark Tinordi,27,0.7583333333333333,0
6,Mark Tinordi,28,-0.9416666666666669,0
7,Mark Tinordi,29,2.358333333333333,0
8,Mark Tinordi,30,-0.3416666666666668,0
9,Mark Tinordi,31,1.1583333333333337,0
10,Mark Tinordi,32,-2.341666666666667,0
11,Mark Tinordi,33,-2.341666666666667,1
12,Mark Tinordi,34,-2.341666666666667,1
0,Martin Skoula,22,2.4000000000000004,0
1,Martin Skoula,23,0.40000000000000036,0
2,Martin Skoula,24,0.5999999999999996,0
3,Martin Skoula,26,0.5999999999999996,0
4,Martin Skoula,27,0.40000000000000036,0
5,Martin Skoula,28,-2.3,0
6,Martin Skoula,29,-0.40000000000000036,0
7,Martin Skoula,30,-1.7999999999999998,0
8,Martin Skoula,31,-1.7999999999999998,1
9,Martin Skoula,32,-1.7999999999999998,1
10,Martin Skoula,33,-1.7999999999999998,1
11,Martin Skoula,34,-1.7999999999999998,1
0,Marty Burke,22,0.4909090909090912,1
1,Marty Burke,23,0.4909090909090912,0
2,Marty Burke,24,2.990909090909091,0
3,Marty Burke,25,0.6909090909090905,0
4,Marty Burke,26,0.4909090909090912,0
5,Marty Burke,27,0.290909090909091,0
6,Marty Burke,28,-1.209090909090909,0
7,Marty Burke,29,-0.40909090909090917,0
8,Marty Burke,30,0.5909090909090908,0
9,Marty Burke,31,-0.6090909090909093,0
10,Marty Burke,32,-1.809090909090909,0
11,Marty Burke,33,-1.5090909090909093,0
12,Marty Burke,34,-1.5090909090909093,1
0,Marty McSorley,22,0.3529411764705883,0
1,Marty McSorley,26,2.1529411764705886,0
2,Marty McSorley,27,4.752941176470588,0
3,Marty McSorley,28,1.052941176470588,0
4,Marty McSorley,29,2.6529411764705886,0
5,Marty McSorley,30,0.8529411764705883,0
6,Marty McSorley,31,-0.6470588235294117,0
7,Marty McSorley,32,1.3529411764705879,0
8,Marty McSorley,33,0.552941176470588,0
9,Marty McSorley,34,1.2529411764705882,0
0,Mathieu Schneider,22,0.6857142857142859,0
1,Mathieu Schneider,23,-0.11428571428571388,0
2,Mathieu Schneider,24,2.8857142857142852,0
3,Mathieu Schneider,25,-2.2142857142857144,0
4,Mathieu Schneider,26,0.48571428571428577,0
5,Mathieu Schneider,28,-0.014285714285714235,0
6,Mathieu Schneider,29,-1.0142857142857142,0
7,Mathieu Schneider,30,-0.5142857142857142,0
8,Mathieu Schneider,31,1.685714285714286,0
9,Mathieu Schneider,32,-0.2142857142857144,0
10,Mathieu Schneider,33,2.9857142857142867,0
11,Mathieu Schneider,34,3.4857142857142867,0
0,Matt Carle,22,3.6833333333333327,0
1,Matt Carle,23,-1.5166666666666666,0
2,Matt Carle,24,0.08333333333333304,0
3,Matt Carle,25,3.6833333333333327,0
4,Matt Carle,26,3.1833333333333336,0
5,Matt Carle,27,1.2833333333333332,0
6,Matt Carle,28,-1.1166666666666667,0
7,Matt Carle,29,1.1833333333333336,0
8,Matt Carle,30,-0.5166666666666666,0
9,Matt Carle,31,-1.9166666666666665,0
10,Matt Carle,32,-1.9166666666666665,1
11,Matt Carle,33,-1.9166666666666665,1
12,Matt Carle,34,-1.9166666666666665,1
0,Matt Greene,22,-0.32499999999999996,1
1,Matt Greene,23,-0.32499999999999996,0
2,Matt Greene,24,-1.4249999999999998,0
3,Matt Greene,25,2.475,0
4,Matt Greene,26,0.875,0
5,Matt Greene,27,1.475,0
6,Matt Greene,28,2.775,0
7,Matt Greene,30,0.17500000000000027,0
8,Matt Greene,31,0.6750000000000003,0
9,Matt Greene,32,0.6750000000000003,1
10,Matt Greene,33,0.6750000000000003,1
11,Matt Greene,34,0.6750000000000003,1
0,Matt Hunwick,22,3.408333333333333,1
1,Matt Hunwick,23,3.408333333333333,0
2,Matt Hunwick,24,1.1083333333333334,0
3,Matt Hunwick,25,-0.7916666666666665,0
4,Matt Hunwick,26,-0.3916666666666666,0
5,Matt Hunwick,27,-0.19166666666666665,0
6,Matt Hunwick,29,1.4083333333333332,0
7,Matt Hunwick,30,-0.5916666666666666,0
8,Matt Hunwick,31,1.7083333333333335,0
9,Matt Hunwick,32,-0.19166666666666665,0
10,Matt Hunwick,33,-0.19166666666666665,1
11,Matt Hunwick,34,-0.19166666666666665,1
0,Matt Niskanen,22,-0.5846153846153852,0
1,Matt Niskanen,23,-3.684615384615385,0
2,Matt Niskanen,24,-3.384615384615385,0
3,Matt Niskanen,25,-1.2846153846153854,0
4,Matt Niskanen,26,-2.884615384615385,0
5,Matt Niskanen,27,5.715384615384615,0
6,Matt Niskanen,28,0.615384615384615,0
7,Matt Niskanen,29,1.2153846153846146,0
8,Matt Niskanen,30,2.0153846153846153,0
9,Matt Niskanen,31,1.2153846153846146,0
10,Matt Niskanen,32,-1.784615384615385,0
11,Matt Niskanen,33,1.0153846153846153,0
12,Matt Niskanen,34,1.0153846153846153,1
0,Mattias Norström,22,-1.6642857142857144,1
1,Mattias Norström,23,-1.6642857142857144,1
2,Mattias Norström,24,-1.6642857142857144,0
3,Mattias Norström,25,1.6357142857142857,0
4,Mattias Norström,26,1.0357142857142856,0
5,Mattias Norström,27,-0.6642857142857141,0
6,Mattias Norström,28,1.535714285714286,0
7,Mattias Norström,29,1.0357142857142856,0
8,Mattias Norström,30,1.2357142857142853,0
9,Mattias Norström,31,0.03571428571428559,0
10,Mattias Norström,32,-0.0642857142857145,0
